_id,Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body,EPS Facility
3092,2014,1052,General Motors of Canada Limited,CAMI Assembly Plant,Ingersoll,336110,41534.841,0,17.178,225.99,0,0,0,,41779,"41,779","41,779",Conestoga-Rovers & Associates Limited (CRA),
3093,2014,1053,General Motors of Canada Limited,Oshawa Car Assembly Plant,Oshawa,336110,109364.181,0,45.255,595.51,0,0,0,,110005,"110,005","110,005",Conestoga-Rovers & Associates Limited (CRA),
3094,2014,1054,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Cambridge Mill",Cambridge,331110,19602.3167,2750.7154,9.1686,108.252,0,0,0,,22471,"19,720","19,720",Conestoga-Rovers & Associates Limited (CRA),
3095,2014,1055,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Whitby Mill",Whitby,331110,90924.434,0,22.848,423.15,0,0,0,,91371,"91,371","91,371",Conestoga-Rovers & Associates Limited (CRA),
3096,2014,1056,GOLDCORP CANADA LTD,Musselwhite Mine,Thunder Bay,212220,23513,0,14.49,750.2,0,0,0,,24278,"24,278","24,278",Ernst & Young LLP,
3097,2014,1057,Goreway Station Partnership,Goreway Power Station,Brampton,221112,400491.039,0,2189.355,3236.4,0,0,0,,405917,"405,917","405,917",Conestoga-Rovers & Associates Limited (CRA),
3098,2014,1058,Greater Toronto Airports Authority,Toronto Pearson International Airport,Mississauga,488190,59652.5,0,25.9442,371.0018,0,1018.3,0,,61068,"61,068","61,068",,
3099,2014,1059,"Greenfield Energy Centre, LP",Greenfield Energy Centre,Courtright,221112,629898,0,3450.636,5093.889,0,0,0,,638443,"638,443","638,443",Stantec Consulting Ltd.,
3100,2014,1060,GreenField Specialty Alcohols Inc.,Chatham Plant,Chatham,325190,135683.158,532.781,56.1385,738.6333,0,0,0,,137011,"136,478","136,478",KPMG Performance Registrar Inc.,
3101,2014,1061,GreenField Specialty Alcohols Inc.,Johnstown Plant,Prescott,325190,89843.9,231.87,37.1721,489.087,0,0,0,,90603,"90,371","90,371",KPMG Performance Registrar Inc.,
3102,2014,1062,Highbury Canco Corporation,Leamington Facility,Leamington,311420,31215,0,12.915,169.88,0,0,0,,31398,"31,398","31,398",Internat Energy Solutions Canada Inc.,
3103,2014,1063,Hamilton Health Sciences Corporation,McMaster University Medical Centre Co-generation Plant,Hamiton,622112,33112,0,13.65,192.2,0,0,0,,33318,"33,318","33,318",Conestoga-Rovers & Associates Limited (CRA),
3104,2014,1064,Hamilton Specialty Bar Corporation,Hamilton Specialty Bar,Hamilton,331110,33676,0,9.093,119.66,0,0,0,,33805,"33,805","33,805",NSF International,
3105,2014,1066,Hanson Brick,Hanson Brick - Burlington,Burlington,327990,36694,0,10.0149,131.781,0,0,0,,36836,"36,836","36,836",Stantec Consulting Ltd.,
3106,2014,1068,Hiram Walker & Sons Ltd.,Walkerville,Windsor,312140,67580.62,0,27.93,368.9,0,0,0,,67978,"67,978","67,978",RWDI AIR Inc.,
3107,2014,1069,Holcim (Canada) inc.,Mississauga Cement Plant,Mississauga,327310,982900,0,1684.977,792.36,0,0,0,,985378,"985,378","985,378",PricewaterhouseCoopers LLP,
3108,2014,1070,Honda Canada Inc.,Alliston,Alliston,336110,58326.421,0,24.129,317.44,0,0,0,,58668,"58,668","58,668",Conestoga-Rovers & Associates Limited (CRA),
3109,2014,1072,Imperial Oil,Nanticoke Refinery,Nanticoke,324110,1146685.3,0,6350.6247,4023.8,0,0,0,,1157060,"1,157,060","1,157,060",Conestoga-Rovers & Associates Limited (CRA),
3110,2014,1073,Imperial Oil,Sarnia Chemical Plant,Sarnia,325110,275370.472,0,28115.556,1628.12,0,0,0,,305115,"305,115","305,115",Conestoga-Rovers & Associates Limited (CRA),
3111,2014,1074,Imperial Oil,Sarnia Refinery Plant,Sarnia,324110,1847378.004,0,13816.047,8777.96,0,0,0,,1869973,"1,869,973","1,869,973",Conestoga-Rovers & Associates Limited (CRA),
3112,2014,1075,Ingredion Canada Incorporated,Ingredion Canada Incorporated  - Cardinal Plant,Cardinal,311221,24417.9626,0,10.1018,132.9776,0,0,0,,24562,"24,562","24,562",Conestoga-Rovers & Associates Limited (CRA),
3113,2014,1076,Ingredion Canada Incorporated,Ingredion Canada Incorporated - London Plant,London,311221,118955.6,0,49.2177,647.59,0,0,0,,119653,"119,653","119,653",Conestoga-Rovers & Associates Limited (CRA),
3114,2014,1077,Ingredion Canada Incorporated,Ingredion Canada Incorporated  - Port Colborne Plant,Port Colborne,311221,73612.38,0,30.555,401.14,0,0,0,,74045,"74,045","74,045",Conestoga-Rovers & Associates Limited (CRA),
3115,2014,1078,Innophos Canada Inc.,Port Maitland Plant,Lowbanks,325189,31041.5,0,8.4,111.6,0,0,0,,31162,"31,162","31,162",Conestoga-Rovers & Associates Limited (CRA),
3116,2014,1079,Integrated Grain Processors Co-operative Incorporated,IGPC Ethanol Inc. - Aylmer Plant,Aylmer,325190,61145.3242,358.4334,52.4118,334.335,0,0,0,,61891,"61,532","61,532",Conestoga-Rovers & Associates Limited (CRA),
3117,2014,1080,Interlake Paper,Interlake Paper,St. Catharines,322121,24597.95,0,9.81,131.9903,0,0,0,,24740,"24,740","24,740",Conestoga-Rovers & Associates Limited (CRA),
3118,2014,1081,INVISTA (Canada) Company,INVISTA (Canada) Company,Kingston,325220,89848.03,0,37.1725,489.0932,0,0,0,,90375,"90,375","90,375",Conestoga-Rovers & Associates Limited (CRA),
3119,2014,1082,INVISTA (Canada) Company,Maitland Site,Maitland,325190,95346.95,0,21.42,282.1,0,0,0,,95651,"95,651","95,651",Conestoga-Rovers & Associates Limited (CRA),
3120,2014,1083,Irving Consumer Products,Irving Tissue,Toronto,322121,59212.4,0,25.83,415.4,0,0,0,,59654,"59,654","59,654",SAI Global,
3121,2014,1084,Ivaco Rolling Mills 2004 L. P.,Ivaco Rolling Mills,L'Orignal,331110,79726.659,0,22.764,299.46,0,0,0,,80049,"80,049","80,049",RWDI AIR Inc.,
3122,2014,1085,Jungbunzlauer Canada Inc.,Jungbunzlauer Canada Inc.,Port Colborne,325190,70730.4602,0,29.2635,385.051,0,0,0,,71145,"71,145","71,145",Conestoga-Rovers & Associates Limited (CRA),
3123,2014,1086,Labatt Breweries of Canada LP,LABATT BREWERIES ONTARIO - LONDON BREWERY,London,312120,26847.427,0,11.109,146.32,0,0,0,,27005,"27,005","27,005",Conestoga-Rovers & Associates Limited (CRA),
3124,2014,1087,Lafarge Canada Inc.,Bath Cement Plant,Bath,327310,653411,0,617.379,1351.6,0,0,0,,655380,"655,380","655,380",Conestoga-Rovers & Associates Limited (CRA),
3125,2014,1090,London Health Sciences Centre,Victoria Hospital,London,622111,47751.818,0,189.21,348.44,0,0,0,,48290,"48,290","48,290",Stantec Consulting Ltd.,
3126,2014,1091,"Rothsay, a Division of Darling International Canada Inc.",Moorefield Site,Moorefield,311614,23248,0,9.66,127.1,0,0,0,,23385,"23,385","23,385",Conestoga-Rovers & Associates Limited (CRA),
3127,2014,1092,Maple Lodge Farms Ltd.,Maple Lodge Farms Limited - Brampton,Brampton,311615,29519,0,12.222,160.58,0,0,0,,29692,"29,692","29,692",Ernst & Young LLP,
3128,2014,1093,Nemak of Canada Corp.,WINDSOR ALUMINUM PLANT,Windsor,331529,27961.95,0,11.571,152.21,0,0,0,,28126,"28,126","28,126",Conestoga-Rovers & Associates Limited (CRA),
3129,2014,1094,New Forest Paper Mills LP,New Forest Paper Mills LP,Scarborough,322130,54462.45,2294,21.9828,293.601,0,0,0,,57073,"54,779","54,779",Conestoga-Rovers & Associates Limited (CRA),
3130,2014,1095,Northland Power Inc.,Cochrane Generating Station,Cochrane,221112,103195.793,166734.693,1686.363,3041.1,0,0,0,,274658,"107,923","107,923",SAI Global,
3131,2014,1096,Northland Power Inc.,Iroquois Falls Generating Station,Iroquois Falls,221112,317544.508,0,1739.535,2568.04,0,0,0,,321853,"321,853","321,853",SAI Global,
3132,2014,1097,Kingston CoGen Limited Partnership,Kingston CoGen,Bath,221112,308901.02,0,1692.1176,2498.5079,0,0,0,,313092,"313,092","313,092",SAI Global,
3133,2014,1098,Northland Power Inc.,Kirkland Lake Generating Station,Kirkland Lake,221112,299983.615,158969.542,2712.171,4529.72,0,0,0,,466196,"307,226","307,226",SAI Global,
3134,2014,1099,Northland Power Inc.,Thorold Cogen Generating Station,Thorold,221112,257487.687,37318.653,1424.892,2103.35,0,0,0,,298335,"261,016","261,016",SAI Global,
3135,2014,1100,NOVA Chemicals (Canada) Ltd.,Corunna Site,Corunna,325110,1216691.173,0,5311.425,4152.14,0,0,0,0,1226155,"1,226,155","1,226,155",GHD Limited,
3136,2014,1101,NOVA Chemicals (Canada) Ltd.,Moore Site,Mooretown,325210,45535.931,0,32.13,226.61,0,0,0,,45795,"45,795","45,795",Ernst & Young LLP,
3137,2014,1102,NOVA Chemicals Corporation,St. Clair River Site,Corunna,325210,61303.28,0,42.735,309.69,0,0,0,,61656,"61,656","61,656",Ernst & Young LLP,
3138,2014,1103,O-I Canada Corp.,Plant #31 Brampton,Brampton,327214,63383,0,23.1,294.5,0,0,0,,63701,"63,701","63,701",Conestoga-Rovers & Associates Limited (CRA),
3139,2014,1104,Ontario Power Generation Inc.,Atikokan Generating Station,Atikokan,221119,8924,32454,273,514.6,0,0,0,,42166,"9,712","9,712",Ernst & Young LLP,
3140,2014,1105,Ontario Power Generation Inc.,Lambton Generating Station,Courtright,221112,7740,0,42.42,62,0,0,0,,7845,"7,845","7,845",Ernst & Young LLP,
3141,2014,1106,Ontario Power Generation Inc.,Lennox Generating Station,Greater Napanee,221112,159504,0,436.59,1109.8,0,0,0,,161051,"161,051","161,051",Ernst & Young LLP,
3142,2014,1107,Ontario Power Generation Inc.,Nanticoke Generating Station,Nanticoke,221112,13780,0,74.55,114.7,0,0,0,,13970,"13,970","13,970",Ernst & Young LLP,
3143,2014,1108,Ontario Power Generation Inc.,Thunder Bay Generating Station,Thunder Bay,221119,89658,3487,23.1,471.82,0,0,0,,93640,"90,153","90,153",Ernst & Young LLP,
3144,2014,1109,Oxy Vinyls Canada Co.,Niagara PVC Plant,Thorold,325210,33112,0,14.7,243.66,0,0,0,,33371,"33,371","33,371",Conestoga-Rovers & Associates Limited (CRA),
3145,2014,1111,Petro-Canada Lubricants Inc.,Mississauga Lubricants Centre,Mississauga,324190,408414.6917,0,707.3556,2298.681,0,0,0,,411421,"411,421","411,421",Conestoga-Rovers & Associates Limited (CRA),
3146,2014,1113,Plains Midstream Canada,Sarnia Fractionation Plant,Sarnia,211113,144396,0,232.89,781.634,0,0,0,,145411,"145,411","145,411",SAI Global,
3147,2014,1116,Portlands Energy Centre LP,Portlands Energy Centre,Toronto,221112,366159,0,1991.85,2954.3,0,0,0,,371106,"371,106","371,106",SAI Global,
3148,2014,1117,Queen's University at Kingston,Main Campus,Kingston,611310,48174.69,0,19.3386,274.3466,0,0,0,,48469,"48,469","48,469",KPMG Performance Registrar Inc.,
3149,2014,1118,Redpath Sugar Ltd,Toronto Refinery,Toronto,311310,63747.6,0,28.7893,503.8244,0,0,0,,64281,"64,281","64,281",SAI Global,
3150,2014,1119,Produits forestiers Résolu,Fort Frances Division,Fort Frances,322121,29970,2947,32.34,204.6,0,171.6,0,,33326,"30,379","30,379",Enviro-Access Inc.,
3151,2014,1120,Produits forestiers Résolu,Thunder Bay Operations,Thunder Bay,322112,196236,1204801,8181.18,18916.2,0,0,0,,1428135,"223,334","223,334",Enviro-Access Inc.,
3152,2014,1121,ROXUL Inc.,ROXUL Inc.,Milton,327990,88287.3,0,18.892,202.3432,0,0,0,,88509,"88,509","88,509",Conestoga-Rovers & Associates Limited (CRA),
3153,2014,1122,Safety-Kleen Canada Inc.,Oil Recovery Division,Breslau,324190,44570.8144,0,154.6196,198.7246,0,0,0,,44925,"44,925","44,925",Conestoga-Rovers & Associates Limited (CRA),
3154,2014,1123,Sanofi Pasteur Ltd.,Connaught Campus,Toronto,325410,48442.906,0,265.3665,391.5455,0,0,0,,49100,"49,100","49,100",PricewaterhouseCoopers LLP,
3155,2014,1124,City of Sault Ste. Marie,West End Water Pollution Control Plant,Sault Ste. Marie,221320,346.33,0,0.1393,586.1176,0,0,0,,933,933,933,,
3156,2014,1125,Shell Canada Products,Sarnia Manufacturing Centre,Corunna,324110,750546.1125,0,12641.0886,2844.374,0,0,0,,766032,"766,032","766,032","LRQA America's Sustainability, Inc.",
3157,2014,1127,Sonoco Canada Corporation,Sonoco - Trent Valley Mill,Trenton,322130,40674.7,0,16.821,221.34,0,0,0,,40913,"40,913","40,913",Conestoga-Rovers & Associates Limited (CRA),
3158,2014,1128,"St. Clair Power, LP",St. Clair Energy Center,Corunna,221112,261178.2303,0,1430.7531,2112.061,0,0,0,,264722,"264,722","264,722",Conestoga-Rovers & Associates Limited (CRA),
3159,2014,1129,St. Marys Cement Inc.,Bowmanville Cement Plant,Bowmanville,327310,1332126.727,0,167.2491,1207.9423,0,0,0,,1333502,"1,333,502","1,333,502",Conestoga-Rovers & Associates Limited (CRA),
3160,2014,1130,St. Marys Cement Inc.,St. Marys Cement Plant,St. Marys,327310,463666,0,89.88,313.1,0,0,0,,464069,"464,069","464,069",Conestoga-Rovers & Associates Limited (CRA),
3161,2014,1131,Strathcona Paper GP Inc.,Strathcona Paper LP,Napanee,322130,30308.707,0,12.537,164.92,0,0,0,,30487,"30,487","30,487",RWDI AIR Inc.,
3162,2014,1132,Styrolution Canada Ltd.,Sarnia Site,Sarnia,325110,120965.1206,0,78.8634,468.844,0,0,0,,121513,"121,513","121,513",Stantec Consulting Ltd.,
3163,2014,1133,Suncor Energy Products Partnership,Sarnia Refinery,Sarnia,324110,641520.2272,0,8967.5964,3826.795,0,0,0,,654315,"654,315","654,315",Conestoga-Rovers & Associates Limited (CRA),
3164,2014,1134,Suncor Energy Products Inc.,St. Clair Ethanol Plant,Mooretown,325190,157573.745,0,65.1504,857.212,0,0,0,,158497,"158,497","158,497",Conestoga-Rovers & Associates Limited (CRA),
3165,2014,1135,Tembec,Kapuskasing Operations,Kapuskasing,322122,32105.461,202877.054,1377.348,2859.75,0,0,0,,239220,"36,342","36,342",Conestoga-Rovers & Associates Limited (CRA),
3166,2014,1136,Algoma Tubes Inc.,Tenaris Algoma Tubes,Sault Ste. Marie,331210,102185.04,0,42.21,554.9,0,0,0,,102783,"102,783","102,783",Conestoga-Rovers & Associates Limited (CRA),
3167,2014,1137,Terra International (Canada) Inc.,CF Industries Courtright Nitrogen Complex,Courtright,325313,781988.8841,0,73.1514,40423.473,0,0,0,,822486,"822,486","822,486",SAI Global,
3168,2014,1138,AV Terrace Bay Inc.,AV Terrace Bay,Terrace Bay,322112,123044.52,768318,5233.4195,12895.07,0,0,0,,909492,"141,174","141,174",SAI Global,
3169,2014,1139,The International Group Inc.,Agincourt Plant,Toronto,324190,38606.8985,0,17.8731,217.62,0,0,0,,38843,"38,843","38,843",SAI Global,
3170,2014,1140,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Cambridge),Cambridge,336110,68973.402,0,28.56,376.34,0,0,0,,69379,"69,379","69,379",Conestoga-Rovers & Associates Limited (CRA),
3171,2014,1141,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Woodstock),Woodstock,336110,36795.772,0,15.225,200.26,0,0,0,,37012,"37,012","37,012",Conestoga-Rovers & Associates Limited (CRA),
3172,2014,1142,TransAlta Generation Partnership,Mississauga Cogeneration Plant,Mississauga,221112,340982.552,0,460.2801,2624.212,0,0,0,,344068,"344,068","344,068",Ernst & Young LLP,
3173,2014,1143,TransAlta Generation Partnership,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,Ottawa,221112,27914.1989,0,19.7064,179.583,0,0,0,,28114,"28,114","28,114",Ernst & Young LLP,
3174,2014,1144,TransAlta Generation Partnership,Sarnia Regional Cogeneration Facility,Sarnia,221112,1119303.828,0,1593.5346,8776.286,0,0,0,,1129674,"1,129,674","1,129,674",Ernst & Young LLP,
3175,2014,1145,TransAlta Generation Partnership,Windsor Essex Cogeneration Plant,Windsor,221112,196126.5948,0,271.6182,1522.875,0,0,0,,197922,"197,922","197,922",Ernst & Young LLP,
3176,2014,1146,TransCanada Energy Ltd.,Halton Hills Generating Station,Halton Hills,221112,306579,0,1679.4624,2479.194,0,0,0,,310738,"310,738","310,738",Ernst & Young LLP,
3177,2014,1147,TransCanada PipeLines Ltd.,"TransCanada Pipeline, Ontario",Kenora,486210,1194024.872,0,25355.799,9851.986,0,0,0,,1229233,"1,229,233","1,229,233",Ernst & Young LLP,
3178,2014,1148,U.S. Steel Canada Inc.,Hamilton Works,Hamilton,331110,364243.33,0,9443.2968,674.777,0,0,0,,374362,"374,362","374,362",Conestoga-Rovers & Associates Limited (CRA),
3179,2014,1149,Stelco Inc.,Lake Erie,Haldimand County,331110,3494861.499,0,4727.352,1954.24,0,0,0,0,3501544,"3,501,544","3,501,544",GHD,
3180,2014,1150,Union Gas Limited,Natural Gas Transmission and Distribution,Chatham,221210,214238.0982,0,4549.4673,1767.682,0,0,0,,220556,"220,556","220,556",Conestoga-Rovers & Associates Limited (CRA),
3181,2014,1151,University of Guelph,Guelph Campus,Guelph,611310,42082.3299,0,17.4111,242.916,0,0,0,,42343,"42,343","42,343",Conestoga-Rovers & Associates Limited (CRA),
3182,2014,1152,The Governing Council of the University of Toronto,St George Campus,Toronto,611310,84844.2,0,127.89,520.8,0,0,0,0,85493,"85,493","85,493",Conestoga-Rovers & Associates Limited (CRA),
3183,2014,1153,The University of Western Ontario,Main Campus,London,611310,47068.69,0,19.4649,271.622,0,0,0,,47360,"47,360","47,360",SAI Global,
3184,2014,1156,Whitby Cogeneration L.P.,Whitby Cogeneration,Whitby,221112,217129,0,343.854,1770.72,0,0,0,,219244,"219,244","219,244",Conestoga-Rovers & Associates Limited (CRA),
3185,2014,1157,Glencore Canada Corporation,Kidd Metallurgical Site,Timmins/District of Cochrane,212233,26904.94,0,11.13,146.32,0,0,0,0,27063,"27,063","27,063",Stantec Consulting Ltd.,
3186,2014,1158,Glencore Canada Corporation,Sudbury Integrated Nickel Operations Smelter,Falconbridge,331410,123150.0324,0,14.8472,195.9789,0,0,0,0,123361,"123,361","123,361",Stantec Consulting Ltd.,
3187,2014,1159,York University,York University - Keele Campus,Toronto,611310,51636,0,172.158,368.59,0,0,0,,52177,"52,177","52,177",Conestoga-Rovers & Associates Limited (CRA),
3188,2014,1160,York Energy Centre LP,York Energy Centre,Newmarket,221112,43504.9161,0,238.329,351.85,0,0,0,,44096,"44,096","44,096",NSF International,
3189,2014,1162,City of Hamilton,Glanbrook Landfill Site,Hamilton,562210,0,19429,7.56,11.16,0,0,0,,19448,19,19,,
3190,2014,1163,GreenField Specialty Alcohols Inc.,Tiverton Plant,Tiverton,325190,33731.9,0,13.3308,180.327,0,0,0,,33926,"33,926","33,926",KPMG Performance Registrar Inc.,
3191,2014,1164,Magna Exteriors and Interiors Corp.,POLYCON INDUSTRIES,Guelph,326193,23985.4899,0,9.9246,130.572,0,0,0,,24126,"24,126","24,126",Conestoga-Rovers & Associates Limited (CRA),
3192,2014,1165,University of Windsor,University of Windsor,Windsor,611310,25591,0,11.13,189.1,0,449.8,0,,26242,"26,242","26,242",Conestoga-Rovers & Associates Limited (CRA),
3193,2014,1166,Ruetgers Canada Inc.,Ruetgers Canada Inc,Hamilton,325190,27372.28,0,11.214,147.56,0,0,0,0,27532,"27,532","27,532",Conestoga-Rovers & Associates Limited (CRA),
3194,2014,1167,Kawartha Ethanol Inc.,Kawartha Ethanol Inc.,Havelock,325190,26112.25,0,10.8039,142.1499,0,0,0,,26266,"26,266","26,266",Conestoga-Rovers & Associates Limited (CRA),
3195,2014,1168,Vale Canada Limited,"Copper Cliff Mining, Smelting and Refining Complex",Copper Cliff,331410,442598.37,0,144.8756,2073.621,0,0,0,0,444817,"444,817","444,817",Ernst & Young LLP,
3196,2014,1170,McMaster University,MCMASTER UNIVERSITY,Hamilton,611310,24229.7,0,10.059,141.98,0,0,0,0,24382,"24,382","24,382",Conestoga-Rovers & Associates Limited (CRA),
3197,2014,1176,University of Waterloo,University of Waterloo,Waterloo,611310,31152,0,12.978,181.412,0,0,0,0,31347,"31,347","31,347",GHD Ltd.,
3198,2014,1201,Soave Hydroponics Company,Great Northern Hydroponics,Kingsville,111419,33848.13,0,14.07,195.3,0,0,0,0,34058,"34,058","34,058",GHD,
3199,2014,1218,Great Lakes Greenhouses Inc.,Great Lakes Greenhouses Inc.,Leamington,111419,27546.251,0,11.34,162.75,0,0,0,0,27721,"27,721","27,721","Ruby Canyon Engineering, Inc.",
3200,2014,1222,Nature Fresh Farms,Nature Fresh Plant 1,Leamington,111419,24817.647,17162.842,125.811,379.13,0,0,0,0,42486,"25,323","25,323","Ruby Canyon Engineering, Inc.",
3201,2014,1225,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,Windsor,332810,29336.8942,0,12.138,159.7046,0,0,0,0,29509,"29,509","29,509",GHD Limited (formerly CRA),
3202,2014,1410,Impala Canada Ltd.,Impala Canada Ltd.,Thunder Bay,212299,14291,0,4.62,313.1,0,0,0,0,14609,"14,609","14,609",,
3203,2013,1001,ADM Agri-Industries,ADM AGRI-INDUSTRIES - ADM Windsor,Windsor,311224,66453.569,0,27.489,361.77,0,0,0,,66843,"66,843","66,843",SGS- United Kingdom Ltd,
3204,2013,1002,Air Products Canada Ltd.,Corunna Hydrogen Facility,Corunna,325120,508640.52,0,0.0189,0.031,0,0,0,,508641,"508,641","508,641",Conestoga-Rovers & Associates Limited (CRA),
3205,2013,1003,Algonquin Power Energy From Waste Inc.,Algonquin Power  Energy from Waste Inc.,Brampton,562210,79072.92,69420,960.54,1153.2,0,0,0,,150607,"81,187","81,187",Conestoga-Rovers & Associates Limited (CRA),
3206,2013,1005,ArcelorMittal Dofasco Inc.,Dofasco Hamilton,Hamilton,331110,5101183.92,0,18739.9737,2699.604,0,0,0,,5122624,"5,122,624","5,122,624",Conestoga-Rovers & Associates Limited (CRA),
3207,2013,1006,Atlantic Packaging Products Ltd.,111 Progress,Scarborough,322130,44176,18216,18.2784,240.498,0,0,0,,62651,"44,435","44,435",Conestoga-Rovers & Associates Limited (CRA),
3208,2013,1007,Atlantic Power LP,Kapuskasing Power Plant,Kapuskasing,221112,123597,0,677.0713,999.4862,0,0,0,,125274,"125,274","125,274",Conestoga-Rovers & Associates Limited (CRA),
3209,2013,1008,Atlantic Power LP,Nipigon Power Plant,Nipigon,221112,101774,0,557.5277,823.0175,0,0,0,,103155,"103,155","103,155",Conestoga-Rovers & Associates Limited (CRA),
3210,2013,1009,Atlantic Power LP,North Bay,North Bay,221112,126719,0,694.1747,1024.7341,0,0,0,,128438,"128,438","128,438",Conestoga-Rovers & Associates Limited (CRA),
